record_type,spot_price,timestamp,instance_type,product_description,availability_zone
SPOTINSTANCEPRICE,0.1488,2022-12-30T19:10:33-0800,c5n.2xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,3.4833,2022-12-30T19:09:10-0800,c6a.48xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,3.4783,2022-12-30T19:09:10-0800,c6a.48xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,3.3533,2022-12-30T19:09:10-0800,c6a.48xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.5147,2022-12-30T19:07:52-0800,m6id.2xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,0.5147,2022-12-30T19:07:52-0800,m6id.2xlarge,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,0.4099,2022-12-30T19:03:05-0800,c5n.4xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.4049,2022-12-30T19:03:05-0800,c5n.4xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.2799,2022-12-30T19:03:05-0800,c5n.4xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.3842,2022-12-30T19:03:02-0800,d2.xlarge,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,0.0913,2022-12-30T19:02:59-0800,m1.large,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.1313,2022-12-30T19:02:59-0800,m1.large,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.0313,2022-12-30T19:02:59-0800,m1.large,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.3126,2022-12-30T19:02:54-0800,r5b.2xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.3076,2022-12-30T19:02:54-0800,r5b.2xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.1826,2022-12-30T19:02:54-0800,r5b.2xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.9472,2022-12-30T19:02:46-0800,z1d.6xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.9472,2022-12-30T19:02:46-0800,z1d.6xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.9472,2022-12-30T19:02:46-0800,z1d.6xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.9422,2022-12-30T19:02:46-0800,z1d.6xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.9422,2022-12-30T19:02:46-0800,z1d.6xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.9422,2022-12-30T19:02:46-0800,z1d.6xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.8172,2022-12-30T19:02:46-0800,z1d.6xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.8172,2022-12-30T19:02:46-0800,z1d.6xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.8172,2022-12-30T19:02:46-0800,z1d.6xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.0339,2022-12-30T19:02:34-0800,m1.small,Windows,ap-northeast-1b
SPOTINSTANCEPRICE,1.9212,2022-12-30T19:02:28-0800,z1d.6xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,1.9212,2022-12-30T19:02:28-0800,z1d.6xlarge,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,1.9212,2022-12-30T19:02:28-0800,z1d.6xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,0.5144,2022-12-30T19:02:23-0800,r5d.2xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,0.5144,2022-12-30T19:02:23-0800,r5d.2xlarge,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,0.5144,2022-12-30T19:02:23-0800,r5d.2xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,2.2548,2022-12-30T19:02:19-0800,c5n.9xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,2.2548,2022-12-30T19:02:19-0800,c5n.9xlarge,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,2.2548,2022-12-30T19:02:19-0800,c5n.9xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,0.7288,2022-12-30T19:02:19-0800,c5n.9xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.7288,2022-12-30T19:02:19-0800,c5n.9xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.7238,2022-12-30T19:02:19-0800,c5n.9xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.7238,2022-12-30T19:02:19-0800,c5n.9xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.5988,2022-12-30T19:02:19-0800,c5n.9xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.5988,2022-12-30T19:02:19-0800,c5n.9xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,1.2478,2022-12-30T19:02:18-0800,c6g.16xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,1.2478,2022-12-30T19:02:18-0800,c6g.16xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.2478,2022-12-30T19:02:18-0800,c6g.16xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,1.2428,2022-12-30T19:02:18-0800,c6g.16xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,1.2428,2022-12-30T19:02:18-0800,c6g.16xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.2428,2022-12-30T19:02:18-0800,c6g.16xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,1.1178,2022-12-30T19:02:18-0800,c6g.16xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,1.1178,2022-12-30T19:02:18-0800,c6g.16xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,1.1178,2022-12-30T19:02:18-0800,c6g.16xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.3084,2022-12-30T19:02:16-0800,m5ad.2xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.3034,2022-12-30T19:02:16-0800,m5ad.2xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.1784,2022-12-30T19:02:16-0800,m5ad.2xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.4345,2022-12-30T19:02:05-0800,g4dn.2xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.4295,2022-12-30T19:02:05-0800,g4dn.2xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.3045,2022-12-30T19:02:05-0800,g4dn.2xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.6725,2022-12-30T19:01:55-0800,g4dn.2xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,0.6725,2022-12-30T19:01:55-0800,g4dn.2xlarge,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,0.6725,2022-12-30T19:01:55-0800,g4dn.2xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,0.1269,2022-12-30T19:01:19-0800,m5d.large,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,0.1269,2022-12-30T19:01:19-0800,m5d.large,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,0.1269,2022-12-30T19:01:19-0800,m5d.large,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,0.2505,2022-12-30T19:00:48-0800,c5a.xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,0.2505,2022-12-30T19:00:48-0800,c5a.xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,1.301,2022-12-30T19:00:29-0800,r5ad.16xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,1.301,2022-12-30T19:00:29-0800,r5ad.16xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.296,2022-12-30T19:00:29-0800,r5ad.16xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,1.296,2022-12-30T19:00:29-0800,r5ad.16xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.171,2022-12-30T19:00:29-0800,r5ad.16xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,1.171,2022-12-30T19:00:29-0800,r5ad.16xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,4.115,2022-12-30T19:00:26-0800,r5ad.16xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,4.115,2022-12-30T19:00:26-0800,r5ad.16xlarge,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,3.2802,2022-12-30T18:59:30-0800,x2iezn.6xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,3.2802,2022-12-30T18:59:30-0800,x2iezn.6xlarge,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,2.3062,2022-12-30T18:59:30-0800,x2iezn.6xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,2.3062,2022-12-30T18:59:30-0800,x2iezn.6xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,2.3012,2022-12-30T18:59:30-0800,x2iezn.6xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,2.3012,2022-12-30T18:59:30-0800,x2iezn.6xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,2.1762,2022-12-30T18:59:30-0800,x2iezn.6xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,2.1762,2022-12-30T18:59:30-0800,x2iezn.6xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,1.0154,2022-12-30T18:59:19-0800,m5.4xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,1.0154,2022-12-30T18:59:19-0800,m5.4xlarge,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,1.0154,2022-12-30T18:59:19-0800,m5.4xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,0.4094,2022-12-30T18:54:49-0800,c6id.4xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.4094,2022-12-30T18:54:49-0800,c6id.4xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.4044,2022-12-30T18:54:49-0800,c6id.4xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.4044,2022-12-30T18:54:49-0800,c6id.4xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.2794,2022-12-30T18:54:49-0800,c6id.4xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.2794,2022-12-30T18:54:49-0800,c6id.4xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.1252,2022-12-30T18:54:29-0800,m1.xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.1652,2022-12-30T18:54:29-0800,m1.xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.0652,2022-12-30T18:54:29-0800,m1.xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.1316,2022-12-30T18:54:24-0800,m5dn.xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.1276,2022-12-30T18:54:24-0800,m5dn.xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.0716,2022-12-30T18:54:24-0800,m5dn.xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,1.8157,2022-12-30T18:54:24-0800,m5ad.24xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,1.8107,2022-12-30T18:54:24-0800,m5ad.24xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,1.6857,2022-12-30T18:54:24-0800,m5ad.24xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.4733,2022-12-30T18:53:38-0800,m5ad.4xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.4683,2022-12-30T18:53:38-0800,m5ad.4xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.3433,2022-12-30T18:53:38-0800,m5ad.4xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.0649,2022-12-30T18:53:38-0800,t2.micro,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.0049,2022-12-30T18:53:38-0800,t2.micro,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.0049,2022-12-30T18:53:38-0800,t2.micro,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,1.0114,2022-12-30T18:53:21-0800,g4dn.8xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.0114,2022-12-30T18:53:21-0800,g4dn.8xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,1.0064,2022-12-30T18:53:21-0800,g4dn.8xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.0064,2022-12-30T18:53:21-0800,g4dn.8xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.8814,2022-12-30T18:53:21-0800,g4dn.8xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.8814,2022-12-30T18:53:21-0800,g4dn.8xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,1.0082,2022-12-30T18:47:42-0800,r5a.12xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,1.0032,2022-12-30T18:47:42-0800,r5a.12xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.8782,2022-12-30T18:47:42-0800,r5a.12xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.0624,2022-12-30T18:47:35-0800,t4g.nano,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.0024,2022-12-30T18:47:35-0800,t4g.nano,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.0024,2022-12-30T18:47:35-0800,t4g.nano,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.2537,2022-12-30T18:46:50-0800,r4.xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,0.2537,2022-12-30T18:46:50-0800,r4.xlarge,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,0.2537,2022-12-30T18:46:50-0800,r4.xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,3.3002,2022-12-30T18:46:46-0800,i2.8xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,8.903,2022-12-30T18:46:46-0800,i2.8xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,2.5312,2022-12-30T18:46:24-0800,i2.8xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,8.134,2022-12-30T18:46:24-0800,i2.8xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,2.5012,2022-12-30T18:46:24-0800,i2.8xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,8.104,2022-12-30T18:46:24-0800,i2.8xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,2.4012,2022-12-30T18:46:24-0800,i2.8xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,8.004,2022-12-30T18:46:24-0800,i2.8xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.1457,2022-12-30T18:45:52-0800,c6i.xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.142,2022-12-30T18:45:52-0800,c6i.xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.0857,2022-12-30T18:45:52-0800,c6i.xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,2.0662,2022-12-30T18:45:47-0800,r5n.24xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,2.0612,2022-12-30T18:45:47-0800,r5n.24xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.9362,2022-12-30T18:45:47-0800,r5n.24xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.0757,2022-12-30T18:45:47-0800,t1.micro,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.0157,2022-12-30T18:45:47-0800,t1.micro,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.0157,2022-12-30T18:45:47-0800,t1.micro,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.6019,2022-12-30T18:45:43-0800,m2.4xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.5719,2022-12-30T18:45:43-0800,m2.4xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.4719,2022-12-30T18:45:43-0800,m2.4xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.6954,2022-12-30T18:45:33-0800,m5ad.8xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.6904,2022-12-30T18:45:33-0800,m5ad.8xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.5654,2022-12-30T18:45:33-0800,m5ad.8xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,2.5891,2022-12-30T18:45:31-0800,r6id.32xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,2.5841,2022-12-30T18:45:31-0800,r6id.32xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,2.4591,2022-12-30T18:45:31-0800,r6id.32xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,3.722,2022-12-30T18:44:17-0800,g2.8xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,3.722,2022-12-30T18:44:17-0800,g2.8xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,3.692,2022-12-30T18:44:17-0800,g2.8xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,3.692,2022-12-30T18:44:17-0800,g2.8xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,3.592,2022-12-30T18:44:17-0800,g2.8xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,3.592,2022-12-30T18:44:17-0800,g2.8xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,3.87,2022-12-30T18:44:14-0800,g2.8xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,3.87,2022-12-30T18:44:14-0800,g2.8xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,0.1109,2022-12-30T18:43:54-0800,is4gen.medium,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.1109,2022-12-30T18:43:54-0800,is4gen.medium,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.1109,2022-12-30T18:43:54-0800,is4gen.medium,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.1072,2022-12-30T18:43:54-0800,is4gen.medium,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.1072,2022-12-30T18:43:54-0800,is4gen.medium,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.1072,2022-12-30T18:43:54-0800,is4gen.medium,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.0509,2022-12-30T18:43:54-0800,is4gen.medium,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.0509,2022-12-30T18:43:54-0800,is4gen.medium,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.0509,2022-12-30T18:43:54-0800,is4gen.medium,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,2.3534,2022-12-30T18:40:49-0800,g4dn.8xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,2.3534,2022-12-30T18:40:49-0800,g4dn.8xlarge,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,2.3534,2022-12-30T18:40:49-0800,g4dn.8xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,0.1553,2022-12-30T18:37:35-0800,r5a.xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.1513,2022-12-30T18:37:35-0800,r5a.xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.0953,2022-12-30T18:37:35-0800,r5a.xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,15.9094,2022-12-30T18:37:32-0800,i4i.32xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,0.0961,2022-12-30T18:37:30-0800,m5zn.large,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.0924,2022-12-30T18:37:30-0800,m5zn.large,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.0361,2022-12-30T18:37:30-0800,m5zn.large,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.294,2022-12-30T18:37:24-0800,m5n.2xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.289,2022-12-30T18:37:24-0800,m5n.2xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.164,2022-12-30T18:37:24-0800,m5n.2xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.9451,2022-12-30T18:37:19-0800,c5d.9xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.9151,2022-12-30T18:37:19-0800,c5d.9xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.8151,2022-12-30T18:37:19-0800,c5d.9xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.4434,2022-12-30T18:37:02-0800,r6i.4xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.4384,2022-12-30T18:37:02-0800,r6i.4xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.3134,2022-12-30T18:37:02-0800,r6i.4xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.418,2022-12-30T18:36:56-0800,c5d.4xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.388,2022-12-30T18:36:56-0800,c5d.4xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.288,2022-12-30T18:36:56-0800,c5d.4xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.0957,2022-12-30T18:29:44-0800,m5.large,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.0917,2022-12-30T18:29:44-0800,m5.large,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.0357,2022-12-30T18:29:44-0800,m5.large,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,3.1812,2022-12-30T18:28:50-0800,inf1.24xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,3.1762,2022-12-30T18:28:50-0800,inf1.24xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,3.0512,2022-12-30T18:28:50-0800,inf1.24xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.42,2022-12-30T18:28:44-0800,m5dn.4xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.415,2022-12-30T18:28:44-0800,m5dn.4xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.29,2022-12-30T18:28:44-0800,m5dn.4xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.859,2022-12-30T18:28:20-0800,r5ad.8xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.854,2022-12-30T18:28:20-0800,r5ad.8xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.729,2022-12-30T18:28:20-0800,r5ad.8xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.4017,2022-12-30T18:28:11-0800,m4.4xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.3717,2022-12-30T18:28:11-0800,m4.4xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.2717,2022-12-30T18:28:11-0800,m4.4xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.6889,2022-12-30T18:28:11-0800,m5dn.8xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.6839,2022-12-30T18:28:11-0800,m5dn.8xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.5589,2022-12-30T18:28:11-0800,m5dn.8xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.7425,2022-12-30T18:28:10-0800,m5.8xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.7125,2022-12-30T18:28:10-0800,m5.8xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.6125,2022-12-30T18:28:10-0800,m5.8xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,4.115,2022-12-30T18:23:41-0800,r5n.16xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,4.115,2022-12-30T18:23:41-0800,r5n.16xlarge,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,4.115,2022-12-30T18:23:41-0800,r5n.16xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,0.1332,2022-12-30T18:18:58-0800,r5a.xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.1292,2022-12-30T18:18:58-0800,r5a.xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.0732,2022-12-30T18:18:58-0800,r5a.xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,2.0561,2022-12-30T18:12:32-0800,c6id.12xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,2.0511,2022-12-30T18:12:32-0800,c6id.12xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,1.9261,2022-12-30T18:12:32-0800,c6id.12xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,3.8206,2022-12-30T18:12:07-0800,r5.24xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,3.8156,2022-12-30T18:12:07-0800,r5.24xlarge,SUSE Linux,ap-northeast-1d
